"ID","SENSORTYPE_ID","LOCATION_ID","VALUE","MEASURE_TIME"
"40985","1","1","5.38","2012-04-25 18:44:43.074"
"40986","2","1","512.0","2012-04-25 18:44:43.082"
"40987","3","1","531.0","2012-04-25 18:44:43.082"
"40988","1","1","5.38","2012-04-25 18:44:53.078"
"40989","2","1","513.0","2012-04-25 18:44:53.078"
"40990","3","1","532.0","2012-04-25 18:44:53.078"
"40991","1","1","5.38","2012-04-25 18:45:03.183"
"40992","2","1","512.0","2012-04-25 18:45:03.183"
"40993","3","1","539.0","2012-04-25 18:45:03.183"
"40994","1","1","5.38","2012-04-25 18:45:13.206"
"40995","2","1","513.0","2012-04-25 18:45:13.206"
"40996","3","1","535.0","2012-04-25 18:45:13.206"
"40997","1","1","5.22","2012-04-25 18:45:23.228"
"40998","2","1","512.0","2012-04-25 18:45:23.228"
"40999","3","1","532.0","2012-04-25 18:45:23.228"
"41000","1","1","5.38","2012-04-25 18:45:33.37"
"41001","2","1","512.0","2012-04-25 18:45:33.37"
"41002","3","1","539.0","2012-04-25 18:45:33.37"
"41003","1","1","5.45","2012-04-25 18:45:43.343"
"41004","2","1","513.0","2012-04-25 18:45:43.343"
"41005","3","1","532.0","2012-04-25 18:45:43.344"
"41006","1","1","5.38","2012-04-25 18:45:53.417"
"41007","2","1","513.0","2012-04-25 18:45:53.418"
"41008","3","1","537.0","2012-04-25 18:45:53.418"
"41009","1","1","5.3","2012-04-25 18:46:03.459"
"41010","2","1","512.0","2012-04-25 18:46:03.46"
"41011","3","1","542.0","2012-04-25 18:46:03.46"
"41012","1","1","5.38","2012-04-25 18:46:13.611"
"41013","2","1","513.0","2012-04-25 18:46:13.619"
"41014","3","1","533.0","2012-04-25 18:46:13.619"
"41015","1","1","5.53","2012-04-25 18:46:23.602"
"41016","2","1","513.0","2012-04-25 18:46:23.603"
"41017","3","1","532.0","2012-04-25 18:46:23.603"
"41018","1","1","5.45","2012-04-25 18:46:33.686"
"41019","2","1","514.0","2012-04-25 18:46:33.686"
"41020","3","1","532.0","2012-04-25 18:46:33.686"
"41021","1","1","5.45","2012-04-25 18:46:43.713"
"41022","2","1","513.0","2012-04-25 18:46:43.713"
"41023","3","1","526.0","2012-04-25 18:46:43.713"
"41024","1","1","5.3","2012-04-25 18:46:53.766"
"41025","2","1","512.0","2012-04-25 18:46:53.766"
"41026","3","1","531.0","2012-04-25 18:46:53.766"
"41027","1","1","5.3","2012-04-25 18:47:03.812"
"41028","2","1","512.0","2012-04-25 18:47:03.812"
"41029","3","1","529.0","2012-04-25 18:47:03.812"
"41030","1","1","5.38","2012-04-25 18:47:13.87"
"41031","2","1","512.0","2012-04-25 18:47:13.871"
"41032","3","1","527.0","2012-04-25 18:47:13.871"
"41033","1","1","5.3","2012-04-25 18:47:23.953"
"41034","2","1","513.0","2012-04-25 18:47:23.953"
"41035","3","1","530.0","2012-04-25 18:47:23.953"
"41036","1","1","5.38","2012-04-25 18:47:34.035"
"41037","2","1","513.0","2012-04-25 18:47:34.035"
"41038","3","1","532.0","2012-04-25 18:47:34.036"
"41039","1","1","5.3","2012-04-25 18:47:44.07"
"41040","2","1","512.0","2012-04-25 18:47:44.078"
"41041","3","1","530.0","2012-04-25 18:47:44.079"
"41042","1","1","5.38","2012-04-25 18:47:54.152"
"41043","2","1","513.0","2012-04-25 18:47:54.153"
"41044","3","1","538.0","2012-04-25 18:47:54.153"
"41045","1","1","5.38","2012-04-25 18:48:04.235"
"41046","2","1","514.0","2012-04-25 18:48:04.235"
"41047","3","1","536.0","2012-04-25 18:48:04.236"
"41048","1","1","5.38","2012-04-25 18:48:14.258"
"41049","2","1","513.0","2012-04-25 18:48:14.258"
"41050","3","1","534.0","2012-04-25 18:48:14.258"
"41051","1","1","5.3","2012-04-25 18:48:24.34"
"41052","2","1","512.0","2012-04-25 18:48:24.34"
"41053","3","1","531.0","2012-04-25 18:48:24.34"
"41054","1","1","5.22","2012-04-25 18:48:34.349"
"41055","2","1","512.0","2012-04-25 18:48:34.349"
