"ID","SENSORTYPE_ID","LOCATION_ID","VALUE","MEASURE_TIME"
"37897","1","1","4.99","2012-04-24 18:08:53.909"
"37898","2","1","512.0","2012-04-24 18:08:53.909"
"37899","3","1","420.0","2012-04-24 18:08:53.909"
"37900","1","1","4.99","2012-04-24 18:09:03.962"
"37901","2","1","513.0","2012-04-24 18:09:03.962"
"37902","3","1","414.0","2012-04-24 18:09:03.962"
"37903","1","1","4.91","2012-04-24 18:09:14.022"
"37904","2","1","513.0","2012-04-24 18:09:14.034"
"37905","3","1","418.0","2012-04-24 18:09:14.035"
"37906","1","1","4.99","2012-04-24 18:09:24.099"
"37907","2","1","512.0","2012-04-24 18:09:24.099"
"37908","3","1","417.0","2012-04-24 18:09:24.099"
"37909","1","1","4.84","2012-04-24 18:09:34.181"
"37910","2","1","513.0","2012-04-24 18:09:34.181"
"37911","3","1","413.0","2012-04-24 18:09:34.181"
"37912","1","1","4.99","2012-04-24 18:09:44.188"
"37913","2","1","512.0","2012-04-24 18:09:44.188"
"37914","3","1","411.0","2012-04-24 18:09:44.188"
"37915","1","1","4.84","2012-04-24 18:09:54.328"
"37916","2","1","512.0","2012-04-24 18:09:54.328"
"37917","3","1","415.0","2012-04-24 18:09:54.328"
"37918","1","1","4.91","2012-04-24 18:10:04.35"
"37919","2","1","513.0","2012-04-24 18:10:04.35"
"37920","3","1","412.0","2012-04-24 18:10:04.35"
"37921","1","1","4.91","2012-04-24 18:10:14.402"
"37922","2","1","513.0","2012-04-24 18:10:14.402"
"37923","3","1","416.0","2012-04-24 18:10:14.402"
"37924","1","1","4.91","2012-04-24 18:10:24.437"
"37925","2","1","513.0","2012-04-24 18:10:24.437"
"37926","3","1","412.0","2012-04-24 18:10:24.437"
"37927","1","1","4.84","2012-04-24 18:10:34.506"
"37928","2","1","512.0","2012-04-24 18:10:34.506"
"37929","3","1","408.0","2012-04-24 18:10:34.506"
"37930","1","1","4.84","2012-04-24 18:10:44.648"
"37931","2","1","513.0","2012-04-24 18:10:44.657"
"37932","3","1","410.0","2012-04-24 18:10:44.657"
"37933","1","1","4.84","2012-04-24 18:10:54.665"
"37934","2","1","513.0","2012-04-24 18:10:54.665"
"37935","3","1","401.0","2012-04-24 18:10:54.665"
"37936","1","1","4.76","2012-04-24 18:11:04.717"
"37937","2","1","513.0","2012-04-24 18:11:04.717"
"37938","3","1","405.0","2012-04-24 18:11:04.717"
"37939","1","1","4.76","2012-04-24 18:11:14.799"
"37940","2","1","513.0","2012-04-24 18:11:14.799"
"37941","3","1","400.0","2012-04-24 18:11:14.799"
"37942","1","1","4.84","2012-04-24 18:11:24.791"
"37943","2","1","513.0","2012-04-24 18:11:24.791"
"37944","3","1","399.0","2012-04-24 18:11:24.791"
"37945","1","1","4.91","2012-04-24 18:11:34.842"
"37946","2","1","512.0","2012-04-24 18:11:34.843"
"37947","3","1","400.0","2012-04-24 18:11:34.843"
"37948","1","1","4.84","2012-04-24 18:11:44.897"
"37949","2","1","513.0","2012-04-24 18:11:44.897"
"37950","3","1","392.0","2012-04-24 18:11:44.897"
"37951","1","1","4.84","2012-04-24 18:11:54.964"
"37952","2","1","513.0","2012-04-24 18:11:54.964"
"37953","3","1","396.0","2012-04-24 18:11:54.964"
"37954","1","1","4.91","2012-04-24 18:12:05.093"
"37955","2","1","513.0","2012-04-24 18:12:05.093"
"37956","3","1","395.0","2012-04-24 18:12:05.093"
"37957","1","1","4.84","2012-04-24 18:12:15.082"
"37958","2","1","513.0","2012-04-24 18:12:15.183"
"37959","3","1","392.0","2012-04-24 18:12:15.183"
"37960","1","1","4.91","2012-04-24 18:12:25.197"
"37961","2","1","512.0","2012-04-24 18:12:25.197"
